song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language
SP5922,Strong attention quality.,Michael Robinson,Baby.,Pop,2/11/2004,149,13,56603346,English
SP9730,Open number ball.,Melissa Davis,Design like.,Hip-Hop,25/2/2023,287,25,80611361,English
SP6166,Mother live himself.,Jennifer Browning,Street allow.,Electronic,5/6/2019,284,33,74435630,English
SP9516,Box final.,Maria Henderson,Activity.,R&B,29/11/1994,264,62,81630834,Korean
SP7602,Offer least other.,Ann Ellis,Write.,Electronic,13/8/2016,159,54,37498528,English
SP8874,Story price kitchen response.,Gabriel Wang,Help option.,Pop,3/12/2001,213,63,53472202,English
SP7848,Employee business perhaps.,Hailey Hudson,War crime.,Hip-Hop,13/6/2008,227,71,27141210,English
SP5529,Cold professional store.,Melissa Oconnor,Purpose.,Reggae,4/10/2013,276,66,92728433,English
SP5043,Day behavior way.,Gabriel Smith,Expert.,Classical,20/2/2012,254,23,57555422,English
SP2457,Staff soldier forward.,Scott Holland,Party.,Pop,11/12/1999,116,34,74068966,Spanish
SP5350,Leader nature billion clearly.,Alison Sanders,Cell one.,R&B,2/3/2022,267,50,55001254,Spanish
SP7842,Education wear enough.,Jessica Hahn,Would attack.,Electronic,21/8/1995,155,5,32187050,Japanese
SP6709,Officer.,Brianna Garcia,Standard country.,Jazz,5/12/2018,298,69,61569897,English
SP4232,Green defense.,Jessica Keller,Line range.,Pop,16/2/1999,164,67,93499892,English
SP6578,Appear friend while.,Lisa Wood,Once authority.,Hip-Hop,16/5/2019,274,76,53861460,English
SP8552,Science city.,Heather Norris,Year prepare.,Hip-Hop,27/6/2017,339,3,41629693,English
SP8154,Station their.,Shannon Best,Enough that.,Electronic,20/7/2006,193,48,79589033,English
SP8853,Until plan even.,David Powell,Like.,Hip-Hop,3/3/2012,249,71,40203105,English
SP9493,Goal address religious agent.,Amanda Grant,Catch force.,Country,8/1/2003,282,88,17393892,German
SP4926,Put process war.,Michael Gordon,Response daughter.,Pop,31/8/2015,202,90,33457279,English
SP1117,Tonight suggest send father.,Victor Riley,Trial arrive.,Hip-Hop,16/10/2001,244,40,29969701,English
SP3504,Wear beautiful.,Andrea Hardy,Draw.,Folk,10/10/2014,207,50,69789919,Japanese
SP1677,Wide me.,Jennifer Oneill,Hard example.,Pop,11/10/2002,358,40,69808834,English
SP6410,Break.,Richard Ward,Rise.,Electronic,7/5/2014,310,7,50862737,English
SP5195,Never still.,David Powers,Represent.,Electronic,5/5/2023,152,85,48578671,English
SP8826,Free eat.,Troy Bishop,Nice.,Hip-Hop,2/10/2012,186,17,44993120,Korean
SP7611,Position task play.,Matthew Sullivan,Whole community.,Country,8/3/1999,261,60,55779489,French
SP7189,Majority fight.,James Garcia,Follow seem.,Reggae,30/3/2003,213,30,90260267,English
SP1234,Miss theory.,Christopher Lester,Agree apply.,Electronic,23/9/1997,214,59,26684030,English
SP1010,High memory.,Ryan Drake,Health draw.,Hip-Hop,22/2/2023,265,1,93715473,English
SP8044,Many within.,Tammy Chavez,Southern fast.,Jazz,19/4/2008,210,15,84005607,English
SP8567,Truth really wife.,Diana Sims PhD,Bill.,Pop,25/7/2014,338,8,47168646,English
SP2209,Financial.,Patrick Gonzalez,Health.,R&B,29/1/1998,201,22,50337878,Spanish
SP3120,Policy time.,Lindsey Patterson,Ahead wind.,Hip-Hop,5/6/2008,264,11,3154605,English
SP8362,Treatment walk drop right.,Kenneth White,Two.,Folk,19/5/2015,317,11,88564351,English
SP6899,Sea prove itself.,Rachel Waters,Fight.,Pop,28/5/2024,247,30,97867833,English
SP5855,Who note more all.,Joseph Smith,Economy they.,Jazz,30/5/1998,221,61,40211950,English
SP7094,Project our.,Elizabeth Vaughn,Cause not.,Pop,25/12/2017,232,39,87120012,English
SP6341,Among spring.,Luis Haley,Home.,Pop,12/5/1995,160,99,76928784,English
SP8106,We can matter.,Vickie Rowe,Condition.,Hip-Hop,23/9/2008,164,72,30101709,Spanish
SP6212,Exactly social.,Heather Khan,Lay.,Jazz,8/6/1997,192,27,88228001,English
SP4462,Close through law.,Monica Armstrong,Anything.,Electronic,5/5/2001,202,60,54770124,French
SP2964,Force first gas computer.,Alicia Henderson,Air who.,Pop,14/9/2018,211,2,93434794,English
SP0617,Expert bit.,Steven Campos,Phone late.,Hip-Hop,17/10/2002,270,24,55016356,English
SP6581,Town everybody ahead.,Jeremy Chen,Clearly issue.,Electronic,21/12/2002,117,6,83717695,Spanish
SP0024,Meeting summer else.,Sylvia Wagner MD,Chair.,Electronic,2/3/1995,271,90,83124231,English
SP1482,Professor southern cell.,Alyssa Woods,Itself environmental.,Pop,5/3/2012,217,72,66801168,German
SP5318,Prove play.,Shawn Clark,Where before.,Pop,8/10/2013,248,17,11387772,English
SP9729,Character know.,Isabella Baker,Across rest.,Jazz,2/1/2005,185,29,32568296,English
SP0845,Speak away third.,Jessica Poole,Interest senior.,Pop,20/11/1996,324,30,79960995,English
SP6396,Fill life.,Anthony Hunt,Buy.,Hip-Hop,26/7/1996,219,58,82728419,English
SP1181,Subject spend hair.,Mary Davis,Dinner.,Electronic,5/1/2003,263,6,57897374,English
SP1146,Face face if.,Derek Cruz,Material win.,Electronic,15/11/2022,244,27,84675551,English
SP1479,One long.,Robert Smith,Customer case.,Hip-Hop,14/12/2019,292,81,45400292,English
SP8941,Reveal result allow.,Cameron Austin,Throughout many.,R&B,22/5/2020,170,65,68428230,English
SP6215,Condition.,Diana Edwards,Them.,R&B,18/11/2001,246,44,16973200,English
SP6617,Carry strategy.,Christian Summers,Western.,Pop,16/5/2013,211,25,36108502,English
SP4820,Mother identify free.,Jacob Garza,Happy.,Electronic,8/5/2018,249,37,63851802,English
SP4342,Design group.,Dale Keith,Others while.,Folk,24/12/2006,266,4,69166714,Italian
SP4422,Education truth today.,Steven Adams,Here century.,Pop,13/9/2019,190,92,9282443,English
SP1548,Wish for worry.,Ashley Washington,Wide.,Pop,12/7/2000,218,78,18576417,Italian
SP3653,Member market garden.,Tony Houston,Firm right.,Electronic,23/10/2017,284,37,30910853,English
SP9605,Never enough.,Elizabeth Jarvis,Box thus.,Electronic,11/7/1996,193,29,34121267,German
SP6979,Newspaper theory.,Rebecca Davis,Sure people.,Jazz,28/7/2012,224,71,82958373,English
SP9543,Lose like open.,Elizabeth Jenkins,Room.,Electronic,23/8/2003,230,94,21049019,English
SP3862,Why send.,Phillip Bowen,These himself.,Pop,28/3/2022,329,95,65703776,French
SP4534,Skill reveal.,James Pearson,Bit might.,Pop,21/11/2015,266,58,62131554,English
SP6436,Weight ground.,Linda Rich,Rest.,Pop,6/2/2014,182,62,60435179,English
SP3313,Area just.,Sarah Lawson,Could.,Pop,2/11/2016,300,54,23713629,English
SP9826,Appear benefit.,John Kramer,Cold.,Country,24/3/2008,258,41,47064865,German
SP7184,Common machine give.,Mrs. Christina Woods MD,Say.,Folk,23/6/2008,196,4,97824837,English
SP6430,Low sister.,Tyler Johnson,Might common.,Pop,18/3/2021,284,9,40614562,English
SP2397,Night field especially.,Dr. Carrie Rodriguez,Prepare.,Electronic,20/2/2023,209,32,73865652,English
SP5247,Rich recent recent.,Victoria Hall,Without century.,Electronic,31/5/1998,315,19,66960385,English
SP2637,Street town whether.,Jennifer Hanson,Chance.,Hip-Hop,8/9/2020,198,24,83898312,English
SP3493,Magazine and mother.,Marie Leblanc DDS,Sure loss.,Hip-Hop,4/9/2003,304,49,47931146,English
SP9914,Skill apply.,Barbara Ford,Serious.,Electronic,4/12/1997,236,32,47984425,Spanish
SP0051,Visit we high.,Tyler Walker,Budget check.,Electronic,29/5/2015,242,12,3591264,Spanish
SP1455,Paper either.,Brian Larson,Get white.,Classical,24/4/2018,221,47,86711715,English
SP9549,Oil.,Jonathan Sullivan,Pass.,Electronic,14/4/2001,309,90,65371529,English
SP7234,Popular trouble.,David Kim,Particular ability.,Electronic,6/10/2014,273,38,85302456,Japanese
SP3594,Thought one.,Christopher Singleton,Role.,Electronic,26/12/2017,231,77,29104276,English
SP2490,Behavior.,Gloria Arnold,Thank.,Country,11/4/2024,98,22,78794067,English
SP2963,Together white sort.,Elizabeth Webb,Ability reason.,Electronic,13/7/2003,234,52,97298596,English
SP4916,Method others own.,Michael Harrell,Threat final.,Pop,17/3/2007,229,50,60072639,Italian
SP8711,Anything him.,David Schneider,Laugh.,Jazz,18/5/1997,228,14,18352930,Italian
SP3603,Painting someone nor.,Kayla Stone,Friend.,Pop,31/7/1995,209,20,178208,English
SP9942,She gas.,Alyssa Nixon,Analysis mention.,Hip-Hop,19/7/2019,156,72,88159762,English
SP1699,Worker affect unit.,Mr. Jeffrey Vaughn MD,How born.,Electronic,5/7/2007,210,6,90464397,English
SP2119,Training up.,Kirk Guzman,Mother.,Pop,17/10/1994,386,55,49806741,English
SP8641,Fact say quality.,Michael Galvan,Treat of.,Pop,6/1/2020,292,67,84720496,Italian
SP5591,Same energy evidence try.,Mr. Eddie Martin,Ability.,Pop,4/2/2009,212,93,64578794,English
SP6379,Believe.,Jimmy Smith,Indeed live.,Electronic,12/3/2014,274,5,11894919,Japanese
SP6412,Player person thousand.,Jeffrey Mcdaniel,Development respond.,Electronic,3/10/1996,306,44,77826596,English
SP0528,Walk research field.,Alex Hood,Over six.,Country,6/9/1998,284,32,37442473,English
SP8083,Magazine some.,Tracey Walter,Since pay.,Classical,30/1/2000,198,58,99223905,German
SP3979,Either usually stage.,Rebecca Fields,Case.,Pop,17/8/2019,268,93,41290038,English
SP0784,That artist.,Jennifer Anderson,Son.,Electronic,7/1/2010,298,15,99670766,English
SP6387,Relate market.,John Kim,Seat.,Electronic,16/2/2016,180,3,89618413,Japanese
SP9500,Low understand various.,Christine Smith,Strong ahead.,Electronic,9/12/1995,193,19,79902957,English
SP5608,Tv kind.,Susan Jones,Administration.,Pop,14/4/2001,255,80,54598418,English
SP4256,Government thought.,Crystal Smith,Claim agreement.,Country,15/8/2002,204,18,49858091,Japanese
SP4604,Almost attention.,Cynthia Colon,Word amount.,Hip-Hop,25/6/2002,264,34,86462056,German
SP8402,Reach notice imagine.,Johnny Lee,Mean road.,Electronic,29/5/2009,172,56,11779362,Spanish
SP9281,Edge rate carry.,Tracy Callahan,If project.,Pop,14/8/2011,192,59,80531992,French
SP5601,Shake particularly.,Jamie Ramirez,Push.,Electronic,30/7/2006,181,84,21921290,English
SP2596,Star executive have.,David Reed,Her weight.,Pop,28/3/2020,270,20,39183778,Spanish
SP7721,Find or call writer.,Laura Peterson,Spend appear.,Hip-Hop,25/9/2014,182,1,80381375,Korean
SP9223,Toward police.,Terry Meyer,Medical.,Hip-Hop,5/9/2001,209,30,96882898,Spanish
SP0352,After our between police.,Anthony Peterson,Believe window.,Pop,29/11/2016,207,74,52949829,English
SP7581,Produce.,Donald Young,Member.,Electronic,20/8/1996,264,60,38425092,English
SP3668,Store when provide fight.,David Thomas,Accept without.,Pop,20/9/2022,155,48,84309316,Spanish
SP6343,Cover field.,Christian Young,With cause.,Hip-Hop,5/4/1995,201,60,57287319,Spanish
SP5024,Likely Mr person.,Lauren Brown,All.,Country,22/10/2013,172,78,10203911,English
SP2367,Science doctor.,Shane Hernandez II,West.,R&B,13/7/1997,334,61,1560275,English
SP2530,Down speak clear.,Jennifer Shaw,Modern where.,Pop,3/7/2005,281,11,48517512,English
SP1179,Opportunity Congress.,Jesse Williams,Town.,Country,23/5/2022,292,32,41056613,English
SP8831,Hot arrive.,Daniel Harris,Mother crime.,Hip-Hop,7/2/2023,301,72,13148183,English
SP0126,Hot into.,Caitlyn Cantu,Subject.,Electronic,8/7/2011,233,88,40824471,Italian
SP0345,Help reality.,Alexis Hayden,Staff establish.,Country,10/12/2009,257,71,49835019,Korean
SP4865,City.,Audrey Barker,Reduce personal.,Electronic,5/12/1996,250,80,50642559,English
SP5308,Middle small.,Kevin Holland,Piece.,Country,13/3/2023,352,29,86429270,English
SP9362,Something foreign.,William Estrada,Vote high.,Electronic,3/10/1999,279,82,43858956,English
SP5174,Country stock.,Anthony West,Go sea.,Hip-Hop,28/9/1996,224,69,66653588,English
SP3920,Attention hear offer.,Jeffrey Peterson,Rock us.,Electronic,10/7/2005,263,49,22883445,English
SP7120,Why ten break.,Juan Moore,Line world.,Hip-Hop,28/2/2012,255,86,3048403,German
SP0745,The throw.,Kathleen Foster,Power important.,Electronic,4/2/2002,304,91,56453022,English
SP2300,Every short.,Stacey Berg,Teacher.,Pop,8/11/2021,223,84,38868377,English
SP2257,Various challenge.,Kristina Long,Parent.,Electronic,24/10/2018,267,33,711143,Korean
SP9026,Note leg.,Shawn Thompson,Recognize science.,Folk,17/8/2020,193,87,79715603,English
SP2264,Forget finish establish could.,Alan Williams,Drop.,Country,6/12/2000,251,44,96253440,Korean
SP4229,Rest help plan.,Jeffrey Christian,Trouble water.,Country,13/11/2001,182,78,96682362,English
SP4263,Provide far.,Richard Lewis,Language personal.,Classical,20/8/2007,220,36,97754373,English
SP1359,Story ball.,Kevin Wright,Assume.,Electronic,6/4/2011,235,37,44119656,French
SP1414,Head nature.,Karen Diaz,Marriage.,Pop,5/10/2023,157,17,89874108,English
SP0247,Air people.,Vanessa Young,Blood.,Electronic,30/4/2002,248,71,67374517,Korean
SP5201,Deal space enter.,Timothy Myers,Admit.,Jazz,5/11/2016,124,96,70089447,English
SP6614,Benefit decide.,Scott Alexander,War fund.,Hip-Hop,20/6/2022,232,92,84650364,English
SP9226,Situation sister.,Anthony Norton,Total.,Reggae,25/11/2021,326,70,35638077,English
SP8934,Production those step.,Michael Davis,Leg sense.,Hip-Hop,8/10/1998,298,67,99947870,Italian
SP7693,Land model.,Christopher Simon,Success.,Hip-Hop,8/9/2021,111,89,8408887,English
SP9490,Any policy.,Dawn Parker,Money.,Pop,27/6/2004,273,70,88130379,Italian
SP2255,Tree win.,Anna Alexander,Support wish.,Hip-Hop,5/7/2002,304,22,23946570,English
SP5085,Hard especially.,Curtis Moses,Human minute.,Folk,27/1/2004,198,32,27306924,Spanish
SP0445,Music source.,Richard Sutton,Increase.,Pop,28/11/2016,205,35,66905004,Spanish
SP5775,Administration listen.,David Mccoy,Cultural.,Pop,10/3/2007,221,7,44542409,English
SP4587,Both cold.,Kristen Richmond,Add Mrs.,Hip-Hop,1/1/2012,249,99,8943288,English
SP9566,Large worry.,Donna Baxter,Ready.,Hip-Hop,20/2/2008,131,48,89083689,English
SP1643,Team turn argue.,Steven Fleming,White.,Folk,23/2/2009,241,97,74128894,English
SP1341,Member buy serious southern.,Mr. Steven Myers,Star.,Electronic,6/12/2013,296,58,66977589,English
SP9614,Wind Mr election.,David Turner,Health participant.,Folk,8/11/2008,184,76,99427850,English
SP4674,Issue ok.,Crystal Lopez,Ahead style.,R&B,22/2/2003,236,42,41997732,English
SP1563,Herself subject someone.,Calvin Webb,Difference.,Hip-Hop,14/8/2003,222,16,79037875,English
SP1079,Concern guy special.,Courtney Peterson,Positive turn.,Electronic,14/8/2008,184,17,57885133,French
SP4746,Difference increase a.,Randy Morris,Artist.,Hip-Hop,27/12/2002,278,86,93464862,Spanish
SP0682,We growth analysis.,Lisa Hoffman,Without fire.,Pop,18/10/1995,239,32,24711911,English
SP2805,Specific out.,Tammy Espinoza,Tv.,Pop,18/6/2004,122,19,39793048,Spanish
SP9668,Along himself capital.,Jason Walker,Notice.,Electronic,6/4/2010,167,23,78422072,English
SP4941,Return Republican.,Jessica Bender,Image raise.,Electronic,11/5/2008,273,95,53603,English
SP9042,Age.,Suzanne Torres,Traditional.,Pop,24/5/2009,236,81,305929,English
SP7227,Maintain vote history.,Melvin Mcdaniel,Ahead.,Pop,12/2/1995,173,86,89871852,English
SP0420,Number talk new.,Sarah Vazquez,Land.,Hip-Hop,17/5/2016,249,57,94453441,Japanese
SP8663,Seem end see benefit.,Wendy Nelson,Economy upon.,Classical,11/3/2006,229,12,11572460,English
SP1018,What.,Michaela Hartman,Ahead shake.,Hip-Hop,3/10/2005,214,2,67885676,Korean
SP7334,They turn.,Leroy Carson,Likely.,Electronic,16/6/1997,290,42,13673144,French
SP5679,Or kind future.,Nicole Singleton,Dinner course.,Electronic,7/8/1996,225,66,26338398,French
SP3536,Mr scene.,Victoria Smith,Prevent.,Electronic,26/9/1996,185,7,50027306,English
SP2337,Economy goal green.,Brian Moore,Meeting.,Pop,14/7/1995,173,84,85590514,English
SP1799,Those fall another.,Brian Flores,Modern.,Electronic,2/12/2012,238,6,72960515,French
SP6425,Partner may fish.,Brittney Hester,Less run.,Hip-Hop,19/12/2001,253,50,83179148,English
SP7141,Leg produce social single.,James Choi,Act to.,Jazz,21/11/2011,215,2,41662459,English
SP8350,Until less.,Linda Vargas,Body difference.,Pop,27/6/2016,181,100,83000859,Korean
SP3736,Newspaper whose.,Toni Greene,Then deal.,Pop,21/3/2011,315,50,62142209,English
SP8267,Wife official.,Katherine Reeves,Which.,Pop,9/9/2002,219,90,96347195,Spanish
SP1605,Magazine character.,Luke Campbell,Anything sometimes.,Electronic,30/1/2001,169,96,64049876,French
SP9925,Just article parent onto.,Marilyn Yang,Middle.,Pop,22/2/2008,268,20,30656233,Korean
SP4330,Nearly future play.,John Rodriguez,Might free.,Jazz,14/8/2006,282,30,67624972,English
SP8765,Even defense.,Edward Anderson,Between seem.,Electronic,23/6/1995,289,49,54940710,French
SP4282,Nice investment happy.,Jesse Wells,Shake area.,Pop,27/7/2009,227,11,71268502,English
SP5410,Bill agency.,Vincent Simmons,Not far.,Pop,1/8/2000,240,39,61074560,Korean
SP5422,Performance line population.,Jennifer Kaufman,Today.,Hip-Hop,25/2/1999,264,99,98019481,English
SP5255,Ok thought.,Grant Payne,Wonder.,Hip-Hop,25/4/2006,199,4,95982151,English
SP1916,Big resource.,Lynn Bell,Set have.,Pop,4/10/2011,217,95,33722976,English
SP0123,At agreement.,Jennifer Graham,Activity deal.,Hip-Hop,14/7/2020,236,52,40370938,French
SP2212,Seven open.,Paul Collier,Stay close.,Pop,15/2/2021,169,33,98622507,English
SP2554,Southern section.,Kristen Rowe,Technology describe.,Classical,7/12/2006,317,10,91171434,English
SP5324,Myself receive.,Ryan Moore,Language.,Electronic,11/2/2003,172,83,3972985,English
SP3298,Rule glass analysis.,Joshua Mccann,Choose.,Jazz,9/12/2000,287,87,68819139,English
SP5664,Find eight fast.,Brian Young,Way.,Electronic,6/1/1996,271,4,96650081,English
SP8053,Sure threat behind.,William Mercado,Factor.,Electronic,5/7/2020,400,6,86245962,English
SP0989,Analysis process.,Kristin Johnson,Ok.,Hip-Hop,8/2/2009,277,82,60227871,Korean
SP5126,Life condition national.,David Hunter,Degree.,Electronic,1/9/2023,295,17,74746023,Korean
SP2531,Training sell.,Connie Blackwell,Bad far.,Folk,24/8/2004,244,31,44407031,Italian
SP1978,Assume nearly.,Tony Reid,Suggest everything.,Electronic,15/7/2008,223,72,54578254,Italian
SP6520,Best month.,Craig Greene,Hit.,Classical,8/5/2023,209,21,44309010,English
SP7620,Brother activity threat.,Matthew Gillespie,Free.,Hip-Hop,24/4/2010,217,85,22971841,Italian
SP2977,Professor admit various.,Micheal Harrison,Security true.,Pop,10/10/2011,289,71,73247675,English
SP8074,Which security company.,Lisa Perry,Floor.,Pop,25/2/2010,252,89,48272573,English
SP4402,Scene only minute.,Amy Lamb,Contain including.,Country,25/10/1996,198,21,96457740,English
SP2950,Administration give.,Marissa Norris,Leader.,Pop,13/4/2013,185,87,12212333,German
SP0622,Live over.,Lynn Harris,Ball with.,Pop,20/8/2022,238,17,47852803,English
SP2976,Debate radio remain pay.,Holly Dominguez,Result.,Pop,29/9/1996,289,67,29564260,English
SP2665,Our able.,Victoria Day,Require.,Hip-Hop,24/11/2009,180,22,66873096,English
SP0805,Life sell yard.,Alicia Valencia,Nor year.,Electronic,30/3/2007,335,89,22000811,English
SP9458,Avoid she.,Brandi Mcintyre,Up theory.,Hip-Hop,3/9/2024,115,94,79198201,English
SP1836,He within building.,Benjamin Burton,Great.,Pop,24/9/2019,235,73,64440239,English
SP7448,Act surface.,Carly Garcia,Media day.,Pop,28/7/2008,315,35,40107494,English
SP5305,Just allow card.,Stephanie Wood,Front.,Pop,11/6/2009,277,55,31332407,Spanish
SP0280,Step determine.,Maria Carter,There.,Pop,18/1/2008,277,74,53439749,English
SP2850,If everything wear.,Kimberly Frazier,Them.,Folk,19/6/2009,290,39,31823021,French
SP7414,Reflect learn soon.,Anne Hamilton,Southern.,Classical,7/4/1996,172,15,95586473,English
SP3601,Center school on.,Jeffrey Sellers,Represent.,Pop,16/8/1999,339,61,75491982,English
SP9809,Among work sea.,Robert Duran,Recognize not.,Folk,23/8/2004,313,23,73248200,English
SP3971,Case east agent.,James Gillespie,Worry.,Hip-Hop,22/11/2009,202,80,68612452,English
SP7168,From trouble I.,Heather Gomez,Local chair.,Electronic,20/11/2009,299,87,56636269,English
SP1735,Everything describe need.,Nathan Hudson,Treatment far.,Hip-Hop,1/5/2000,204,59,22599891,English
SP8383,Blood.,Shelly Levy,Else.,Pop,18/9/2019,308,34,37177189,English
SP0117,Whole probably hour.,Scott Hart,Medical.,Pop,12/3/2000,243,100,79997877,English
SP9737,Owner throw social.,Sharon Savage,Company.,Electronic,27/7/2001,381,32,78419340,German
SP1022,Enjoy always.,Madison White,Better.,Pop,17/2/2000,227,15,14016243,Japanese
SP9163,Simply reflect eight.,Eric Vaughn,Ball.,Hip-Hop,4/7/1999,220,67,31683773,English
SP8289,Suffer add who.,Jerry Benson,Strong popular.,Pop,19/1/2021,185,87,82311582,English
SP7192,Yes run billion attack.,Juan Lin,As.,Pop,14/2/1996,244,77,74934485,English
SP4747,Particularly away study along.,Brenda Evans,Two.,Electronic,12/3/2004,265,18,2503538,Japanese
SP3185,Skin since only soldier.,Peter Benton,Rock spend.,Electronic,22/7/2016,244,4,6306901,English
SP7351,Democratic personal.,David Murphy,Visit.,Hip-Hop,12/9/2011,249,44,15931831,English
SP6837,Past raise.,William Smith,Each.,Pop,10/9/2018,251,4,18613248,Spanish
SP6026,Although financial human.,Tammy Lloyd,Always education.,Electronic,24/11/1997,282,61,20915253,English
SP7310,Again.,Samantha Jones,Range.,Hip-Hop,11/5/2018,314,46,40655316,English
SP5168,Nor part.,Mrs. Donna Wyatt,Today its.,Hip-Hop,19/2/2017,217,24,16318442,English
SP3037,Board spend film.,Jonathan Greer,Dog.,Pop,31/10/2010,197,2,89243977,English
SP1949,According forget available.,Maria Nash,Authority just.,R&B,15/11/2009,215,25,25699547,English
SP5749,Sea tend.,Jamie Mccoy DVM,College.,Pop,6/8/1996,238,53,83316966,English
SP3036,Family ever.,Kenneth Martin,Leave.,R&B,22/1/2005,238,38,45199186,Spanish
SP2369,However chance.,Cheryl Reyes,Anyone.,Pop,4/10/2018,292,71,86454544,English
SP3145,Could.,Alyssa Todd,Little also.,Pop,21/9/2016,208,20,59747372,Italian
SP5782,Federal than win.,Susan Davis,Traditional under.,Pop,5/8/2018,184,80,97574382,English
SP2877,Bill peace.,Tammy Garcia,Tax tax.,Hip-Hop,27/7/2008,187,87,15289798,English
SP8667,Success huge pay.,Timothy Johnson,Discussion.,Electronic,5/3/2015,190,73,59244421,English
SP2597,Soon.,Christina Wilson,Out.,Pop,14/8/2004,243,51,61828879,English
SP5039,Why.,John Williams,Out across.,Electronic,2/7/2002,364,70,2484256,English
SP9805,Alone.,Eugene Salinas MD,Especially.,Electronic,13/12/2006,205,44,77699528,English
SP0705,Fish hospital.,Richard Nunez,Police away.,Electronic,11/11/1999,265,26,739603,Spanish
SP7947,Government free.,Sarah Fischer,Investment effect.,Hip-Hop,5/11/1998,202,95,17344523,English
SP2821,Need religious five.,Kenneth Castaneda,Industry.,Hip-Hop,19/10/2012,164,83,25366386,English
SP2508,Charge whose table environmental.,Alicia Morales,Budget set.,Electronic,3/9/2005,214,53,39805482,Spanish
SP6845,Professor little mission tough.,Noah Bauer,Down movie.,Folk,13/7/2005,213,49,20673147,English
SP6331,Pick.,Michael Perez,Sense.,Jazz,3/7/2015,210,52,96294979,English
SP4454,Power prepare however.,Ariana Gomez,Number.,Electronic,17/7/2003,237,51,24330540,English
SP4835,Step population here.,Mark Gardner,Center it.,Country,8/12/2004,262,18,14751122,English
SP1276,Foreign arrive charge.,Anthony Mitchell,Chance within.,Pop,16/2/2019,248,61,16405352,English
SP8472,Just.,Dakota Mcconnell,End.,Electronic,10/11/1998,292,49,75663144,English
SP2462,Close can.,Amanda Pennington DDS,And believe.,R&B,2/6/1996,280,64,39546021,German
SP4387,Personal air.,Samantha York,Bar.,Electronic,31/5/2021,209,79,25937834,English
SP0808,How value.,Collin Stone,Participant.,Pop,20/5/2015,235,89,76021921,English
SP0991,Politics social.,Joseph Frazier,Suffer former.,Classical,22/7/2005,262,43,13384196,Italian
SP6944,Born fight meeting.,Carlos Watkins,Language kid.,Pop,30/11/2010,257,93,25603292,English
SP5310,Song economy.,Nicole Poole,Expect.,R&B,22/2/2011,242,91,55633895,English
SP7063,Allow service impact cold.,John Johnson,Type tree.,Electronic,7/5/2008,253,41,64873087,English
SP1468,Result listen.,Samuel Ramirez,Candidate.,Country,18/2/1996,124,46,57598912,English
SP4856,Tell approach.,John Howard,Control.,Country,2/3/2010,240,2,85618951,English
SP8975,Conference body.,Brooke Haynes,Purpose.,Pop,26/3/2004,183,68,9206331,German
SP8441,Hot officer movement.,Kyle Richardson,Use.,Hip-Hop,23/3/2020,233,66,13964911,French
SP2790,Send.,Robert Gibbs,Tend box.,Electronic,23/10/2021,284,90,11732916,Korean
SP3907,Almost leg.,William Williams,Hit.,Pop,2/6/1999,243,59,95327696,English
SP5080,Have group.,Melissa Powell,Discuss could.,Hip-Hop,15/8/2024,293,76,45963926,Spanish
SP9633,Manager lay where page.,Kirsten Butler,Central personal.,Jazz,3/5/2021,206,43,11910667,English
SP3020,Generation some pretty.,Carol Jones,Enough suggest.,Electronic,24/6/2011,264,40,20284854,English
SP7055,Example else.,Matthew Solis PhD,Send also.,Pop,5/11/1996,326,75,97097037,Italian
SP4527,Mind matter clearly.,Matthew Johnson,Example feel.,Electronic,1/3/2000,177,98,92314841,Spanish
SP5018,Surface direction reality.,Amy Hill,Pressure west.,Electronic,14/9/2005,253,72,83857981,Japanese
SP2359,Issue might.,Kim Clark,Mind oil.,Electronic,2/10/2001,272,76,93667900,Italian
SP6039,Thing wind lose.,Christopher Smith,Place figure.,Electronic,17/2/2017,222,15,55946827,German
SP4706,Deep send vote.,Joseph Munoz,Tv threat.,Pop,7/2/2013,271,91,67329547,English
SP5838,Name hear.,Amy Welch,Risk.,Hip-Hop,14/12/2011,305,67,74778508,Korean
SP4300,Final strategy.,Justin Cobb,Star.,Country,14/11/2003,178,32,5327436,English
SP8156,Listen one leg.,Leslie Gonzalez,Magazine product.,Electronic,12/12/2003,291,69,60537856,English
SP7910,Coach culture word.,Randall Stephenson,Without piece.,Electronic,25/11/1999,222,7,24693711,English
SP4729,Job participant car.,Luis Jones,Ground small.,Electronic,5/4/2010,330,26,81270732,Spanish
SP1953,Fund especially.,Travis Leon,Audience.,Electronic,3/11/2014,263,54,31720979,English
SP6786,Night everybody laugh.,Ricardo Mckinney,I.,Hip-Hop,8/3/2006,248,96,23127101,Spanish
SP5269,Lawyer operation.,Sarah Maldonado,Thus.,Pop,16/10/2006,225,51,88690518,English
SP2772,Arm son even whom.,Robin Becker,Unit six.,Electronic,11/12/2004,196,20,54572473,English
SP1542,International ten dark.,Natalie King,Manager speak.,Hip-Hop,15/5/2008,248,50,84433068,German
SP1493,Economic begin position.,Aimee Marsh MD,Total list.,Hip-Hop,18/5/2013,234,55,92104849,English
SP3943,Community.,Johnathan Chen,Figure major.,Hip-Hop,2/3/2023,293,23,18910385,English
SP8849,Tend phone too.,Derek Thompson,Stop.,Electronic,6/1/1995,152,13,37089357,German
