song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language
SP5461,While available.,Robert Sanchez,White edge.,R&B,2009-09-23,213,76,39643610,English
SP5462,Senior whether board.,Blake Garrett,Every ground.,Electronic,2024-03-30,255,22,82951734,English
SP5463,Allow player fish local.,Angel Pennington,Coach.,Hip-Hop,2010-10-08,260,36,26551774,English
SP5464,Out example yourself.,Donna Rivas,Career big.,Electronic,2018-09-17,263,91,50984737,English
SP5465,Us.,Allison Hernandez,Herself employee.,Country,2007-12-14,269,50,32878082,English
SP5466,Idea exactly discussion.,Eric Ware,Culture.,Electronic,2006-09-29,252,54,38288013,English
SP5467,Around indicate.,Russell Lowe,Interesting beyond.,Country,1998-09-30,296,23,80488214,English
SP5468,Close use drop.,James Fernandez,Detail.,Pop,2001-02-10,243,12,52290827,English
SP5469,Hand difference old.,Tiffany Crawford,Follow.,Electronic,1996-03-19,265,15,52871278,English
SP5470,Discover able state.,Amy Barnes,Without.,Pop,2003-08-04,252,51,55266996,Korean
SP5471,Simple scene rule TV.,Stacey Luna,Anyone move.,Hip-Hop,2018-07-10,214,95,62661641,English
SP5472,Ten edge before.,Jennifer Green,Of.,Electronic,2007-07-07,209,100,58504006,English
SP5473,Benefit work.,Angel Webb,Stuff reveal.,Hip-Hop,2019-11-01,241,81,34231325,English
SP5474,We hold exist.,Ethan Morgan,Production say.,Hip-Hop,1999-04-16,249,92,66743583,Spanish
SP5475,Down.,Hannah Reynolds,Seat attorney.,Pop,2002-09-18,232,72,27011908,English
SP5476,Allow camera especially.,Thomas Jacobs,Paper author.,Hip-Hop,1999-04-15,264,29,90253823,English
SP5477,Share memory.,Douglas King,Common.,Country,2018-07-24,278,74,1012702,English
SP5478,Even organization provide myself.,William Garcia,Energy.,Jazz,2001-12-06,280,38,12683868,Korean
SP5479,Nothing sit door movie.,Steven Clements,Factor report.,Hip-Hop,2024-03-28,283,59,19784910,English
SP5480,Message box.,Mr. Anthony Keith,White.,Country,2022-10-11,269,6,22317498,German
SP5481,West sign check.,Sarah Jackson,Hair.,Hip-Hop,2017-11-25,254,65,49765859,Korean
SP5482,Serious if away.,Curtis Morton,Theory always.,Pop,2019-10-07,264,30,61877178,English
SP5483,Rich close one.,Lindsay Odonnell,Health.,Electronic,2001-01-15,223,87,53778707,English
SP5484,Need care about.,Barbara Sanders,Somebody.,Electronic,2020-05-09,243,44,64826395,English
SP5485,Lot however.,Karen Wright,Newspaper tough.,Pop,2022-02-12,156,72,58101529,English
SP5486,Relationship series.,Greg Stewart,In.,Electronic,2005-06-18,210,64,96188363,English
SP5487,Born everybody.,Pamela Silva,Human.,Pop,1999-08-11,288,59,3980210,French
SP5488,Important positive see.,Justin Salinas,Exactly arm.,Hip-Hop,2003-09-09,213,25,86884245,English
SP5489,Writer meet new.,Amy Morris,On tough.,Electronic,2021-03-25,259,98,95812230,English
SP5490,Who woman.,Mary Warren,Owner win.,Electronic,2001-06-03,289,86,29517361,Italian
SP5491,Purpose service.,Evelyn Mullen,Within bill.,Jazz,2004-04-17,345,14,91561605,Spanish
SP5492,In magazine positive.,Chad Stephenson,Stock.,Electronic,2019-01-28,296,99,60524971,English
SP5493,State body goal.,Dennis Gilbert,Hard.,Folk,2010-08-20,315,63,82334343,Korean
SP5494,Ground.,Chelsea Salinas,Alone newspaper.,Pop,2018-03-23,122,9,60036392,English
SP5495,Skin.,Andrew White,Director teacher.,Hip-Hop,2018-12-13,203,52,84838366,French
SP5496,Foreign move series.,Michael Wilson,Send.,Electronic,2020-12-30,337,94,96704988,English
SP5497,Give democratic international.,William Williams DDS,Field.,Electronic,2014-05-21,220,81,74722434,English
SP5498,Chair learn either section.,Matthew Cannon,Feel.,Jazz,2018-03-28,305,48,56674811,French
SP5499,Land huge.,John Smith,Modern recently.,Electronic,1997-12-08,297,99,34787206,English
SP5500,Explain.,Matthew Donovan,Agreement themselves.,Pop,1995-03-31,291,7,7323746,English
SP5501,Home treatment.,Mark Smith,Forget.,Electronic,2002-03-18,228,96,35899633,English
SP5502,Type soldier.,Patrick Johnson,Cold plan.,Pop,2002-10-20,219,11,92918158,French
SP5503,Analysis Democrat.,Jennifer Hunt,East yard.,Hip-Hop,2008-11-02,275,1,8430851,English
SP5504,Know our result.,Susan Carter,Rise.,Classical,2015-09-09,230,21,17669196,Spanish
SP5505,Government where.,Emily Kramer,Region.,Electronic,2015-02-27,242,37,31881335,English
SP5506,Than present town.,John Lee,Party.,Electronic,2009-12-07,213,93,66916498,English
SP5507,Hour toward program.,Stephen Harrison,Chair southern.,Jazz,2013-02-20,332,84,52752478,English
SP5508,Show.,Spencer Hernandez,Ten company.,Electronic,2011-06-02,269,41,24792031,Italian
SP5509,Seven nature.,Sharon Tyler,Cup blue.,Pop,2012-09-01,229,83,91731096,English
SP5510,Agreement great.,Kimberly Fernandez,Against scene.,Jazz,2016-04-30,176,28,9132419,French
SP5511,But we.,April Fields,As.,Pop,2019-12-27,195,66,86038355,Italian
SP5512,Themselves American.,Cynthia Wheeler,Thing health.,Hip-Hop,2001-08-18,261,20,52538414,English
SP5513,My while.,Daniel Lindsey,Cell indicate.,Hip-Hop,1999-04-26,253,58,24618788,English
SP5514,Per ability player.,Matthew Nichols,Mention treat.,Hip-Hop,1996-02-11,203,24,78407662,English
SP5515,Appear film cup.,Alejandro Smith,American.,Electronic,2006-08-26,198,23,28771820,English
SP5516,Movie camera two every.,Diana Brown,Real significant.,Hip-Hop,2020-08-07,224,57,95104940,English
SP5517,American police return.,Michael Nelson,Although figure.,Electronic,2013-02-24,262,57,96139508,English
SP5518,Natural why act.,Larry Lambert,Land.,Hip-Hop,2008-04-16,206,73,76048999,English
SP5519,Attack it.,Jacob Rodriguez,List good.,Hip-Hop,2019-06-27,273,89,43480602,English
SP5520,Up point meeting close.,John Pearson,Soldier left.,Hip-Hop,2016-07-01,315,84,98760414,English
SP5521,Heart teacher wait.,Heather Reyes,Common.,Pop,2009-05-24,332,37,78540701,Korean
SP5522,Rock medical become.,Megan Burgess,Follow.,Pop,2016-11-11,264,93,32613254,French
SP5523,Less perform.,Lisa Anderson,Campaign.,Pop,1996-05-03,287,40,97261966,German
SP5524,Stand audience everyone.,Shelby Vargas,Century.,Jazz,2007-11-12,166,2,13272690,English
SP5525,Themselves station.,Jennifer Montgomery,Rather.,Hip-Hop,1998-11-24,283,30,4503231,English
SP5526,Response bring former.,Paul Young,Meet deep.,Hip-Hop,1997-09-14,245,85,75306866,Spanish
SP5527,Sign recognize.,Devin Johns,Trouble open.,Pop,2005-06-30,313,60,69352024,Spanish
SP5528,Work pull no.,Jessica Bennett,Focus.,Jazz,1996-05-20,227,41,39244016,German
SP5529,Cold professional store.,Melissa Oconnor,Purpose.,Reggae,2013-10-04,276,66,92728433,English
SP5530,Season born attack.,Rebecca Harris,Teach wife.,Hip-Hop,2000-11-07,304,89,82511201,Spanish
SP5531,Watch police fact investment.,Elaine Tucker,Land hope.,Jazz,2002-10-24,255,95,87651914,English
SP5532,Young accept.,Gabrielle Christensen,Right.,Hip-Hop,2011-06-19,165,7,11973968,Spanish
SP5533,Have month.,Carlos Smith,Office woman.,Electronic,2002-12-09,307,99,4410536,English
SP5534,Movie.,Ms. Jane Kline,Break feel.,Hip-Hop,2015-03-28,325,71,55472063,English
SP5535,Item reduce provide.,Mrs. Jade Johnson,News.,Pop,2017-01-10,190,86,80026234,English
SP5536,Evidence use call.,Jennifer Moore,Blood.,Country,2005-03-23,245,46,54262097,French
SP5537,Whether author story.,Sarah Herrera,Really.,Hip-Hop,2023-07-02,200,71,94414265,English
SP5538,Only just lead.,Nathan Anderson,Toward.,Pop,2006-01-15,289,24,47560889,English
SP5539,Every adult official how.,Brian Bonilla,Start rise.,Electronic,1998-02-09,354,39,77348192,English
SP5540,Anything budget well available.,Richard Fisher,Enough.,Pop,2004-10-27,292,69,38284583,French
SP5541,Work sure.,Ashley Wagner,Notice religious.,Pop,2002-02-05,133,83,29793470,English
SP5542,Born.,John Sampson,Worker else.,Pop,2010-03-14,318,78,12710246,Spanish
SP5543,Subject yeah.,Nicole Carey,Author agency.,Reggae,1997-05-12,273,69,30556771,Spanish
SP5544,Apply step quite.,Linda Padilla,When.,Hip-Hop,1996-12-02,264,11,25617937,English
SP5545,Quite way foreign young.,Phyllis Wallace,Deal.,Pop,2020-01-28,269,97,84906678,Japanese
SP5546,Wish trouble.,William Lester,Fight culture.,Pop,1996-10-14,183,49,40117066,English
SP5547,Hit environmental.,Stephanie Silva,Stock almost.,Hip-Hop,2004-11-18,213,87,97804053,English
SP5548,Night hope pull.,Scott Munoz,Fill.,Hip-Hop,2015-02-04,192,100,76728719,Italian
SP5549,Clear recognize star day.,Henry Ford,Firm daughter.,Hip-Hop,2010-01-25,245,99,68835132,English
SP5550,Can.,Stephanie Wade,Successful.,R&B,2005-11-29,196,76,71626055,English
SP5551,Staff try yeah.,Christina Smith,Stuff successful.,Electronic,2009-08-06,295,59,75963230,French
SP5552,Firm focus.,John Scott,Family.,Electronic,1998-01-14,307,77,1401644,English
SP5553,Some not.,Brian Moore,Onto.,Hip-Hop,2013-06-08,281,62,18834563,English
SP5554,Significant.,Selena Wright,Force.,Electronic,2002-12-16,315,8,36935946,English
SP5555,Follow.,Brandon Williams,Join claim.,Pop,2005-02-18,297,46,40223749,English
SP5556,Fall court physical.,Megan Clarke,Glass training.,Electronic,2011-05-01,187,10,91166183,English
SP5557,Tax people.,Christian Stevens,Feeling but.,Hip-Hop,2021-03-11,257,53,46187730,English
SP5558,Later benefit.,Megan Morgan,Capital admit.,Pop,2015-04-21,387,42,29548710,English
SP5559,Society.,Luis Stewart,Chance its.,Classical,2020-01-16,232,79,16222401,English
SP5560,Final and.,Mary Moran,Floor.,Hip-Hop,2016-07-07,198,100,6788458,English
SP5561,Sound prove between.,Dennis Blair,Book.,Pop,2007-05-01,209,80,20125124,Italian
SP5562,Sit week where.,Melissa Bailey,Thus miss.,Electronic,2017-12-29,281,30,52731552,English
SP5563,Tell.,Mrs. Rachel Jennings PhD,Purpose.,Pop,1997-05-29,181,58,1045335,English
SP5564,Total.,Victoria Coffey,Big within.,Folk,2006-02-07,307,35,47542422,English
SP5565,Bad money southern.,Allen Williams,Population brother.,Jazz,2019-08-25,292,42,12543530,English
SP5566,Maintain follow support.,Elizabeth Wise,Notice.,Hip-Hop,1996-05-06,320,94,138311,German
SP5567,Show industry.,Adam Williams,Happen offer.,Hip-Hop,2024-04-20,277,38,37533201,English
SP5568,My manager standard history.,Sheila Ho,Finish.,Jazz,2021-11-11,185,27,96715631,English
SP5569,A relationship.,Donald Allen,Affect it.,Hip-Hop,2006-11-11,217,74,96530961,English
SP5570,Rule while night.,Todd Foley,Tough.,Electronic,2007-11-19,288,59,79487327,English
SP5571,Behavior in street.,Carrie Wiley,Leader travel.,Pop,1999-02-09,233,100,84690290,Japanese
SP5572,Night bit seven.,Marcia Schmidt,Church.,Electronic,2011-04-24,328,15,78071231,Italian
SP5573,Product morning.,Dawn Harmon,Customer military.,Electronic,2006-06-20,223,78,55920802,Spanish
SP5574,Individual low with.,Michael Bryant,Daughter.,Pop,2004-08-25,216,13,1534764,Japanese
SP5575,Population vote.,Dr. Christina Carson,Event.,Pop,2001-03-15,343,60,5642939,English
SP5576,Western allow wait.,Howard Wang,Past religious.,Hip-Hop,2005-06-06,358,4,50869620,English
SP5577,Analysis rather source.,Wanda Miller,Newspaper focus.,Hip-Hop,2017-07-31,235,59,4093558,English
SP5578,Condition reason home.,Brenda King,Play.,Electronic,1998-03-28,189,50,75190966,English
SP5579,Under argue.,Mitchell Vaughn,Probably.,Hip-Hop,2010-09-25,181,31,92168231,English
SP5580,Soon focus age.,Jason Robinson,Nothing.,Electronic,2014-08-03,270,6,49286453,Korean
SP5581,Evening.,Barbara Singh,Play.,Pop,2009-05-05,264,88,80742304,English
SP5582,Environmental.,Kevin Miller,End.,Electronic,2006-08-16,138,72,36371798,English
SP5583,Attack week.,Matthew Robinson,Fear nearly.,Pop,1999-12-21,209,34,66889481,English
SP5584,Significant brother able.,Linda Floyd,Toward.,Electronic,2000-04-07,297,29,34861904,Spanish
SP5585,Attorney traditional rise.,Ruth Bell,Learn level.,Pop,2022-05-31,170,25,38398532,German
SP5586,Remember out owner.,Janice Young,Hair.,Jazz,2000-02-22,310,47,3225325,English
SP5587,Another around.,Adam Smith,Only agreement.,Hip-Hop,2020-04-29,250,91,41616620,English
SP5588,According happen deep.,Douglas Bailey,Officer.,Hip-Hop,2002-04-17,280,6,98939003,Japanese
SP5589,Artist.,Regina Mccarty,Focus keep.,Classical,2016-09-15,244,95,88863158,English
SP5590,Vote.,Samuel Barajas,Evening.,Pop,2023-07-27,233,48,69715361,Spanish
SP5591,Same energy evidence try.,Mr. Eddie Martin,Ability.,Pop,2009-02-04,212,93,64578794,English
SP5592,Left contain.,Danny Sanders,Per hair.,Country,2022-07-07,232,37,38992864,English
SP5593,Put everyone attack.,Toni Hoffman,Figure.,Hip-Hop,2010-05-28,219,82,74572990,Korean
SP5594,Cover least.,Mark Davidson,Study.,Electronic,2002-08-09,216,10,44446971,Italian
SP5595,Turn return court.,Jordan Peterson,Particularly after.,Folk,2021-11-28,346,61,40830828,English
SP5596,Film laugh over.,Emily Clements,Majority.,Electronic,2020-01-25,261,54,15845502,English
SP5597,Garden attention.,Anthony Martinez,Single probably.,Hip-Hop,1999-06-21,152,27,53732963,English
SP5598,Cultural prevent.,Mr. John Smith,Live carry.,Pop,2014-12-29,230,89,2847410,English
SP5599,Religious guess.,Jeffrey Wilson,Person player.,Country,2004-10-11,222,2,69743804,English
SP5600,Bank force news.,Adam Simmons,Amount.,Pop,2023-01-04,286,27,59866292,French
SP5601,Shake particularly.,Jamie Ramirez,Push.,Electronic,2006-07-30,181,84,21921290,English
SP5602,Unit cold six.,Brian Hughes DVM,Pattern.,Electronic,1999-11-17,168,56,72721368,English
SP5603,Without study.,Bruce Lambert,Voice official.,R&B,2003-06-15,374,70,63445281,English
SP5604,Local south best.,Jeremy Mitchell,Strategy discover.,Folk,1998-02-04,194,31,61599786,Spanish
SP5605,Hope church anything.,Dustin Collins,Tax.,Hip-Hop,2007-01-03,293,21,526589,English
SP5606,Early cold.,Jason Morgan,Tell.,Electronic,2012-02-22,271,33,69816190,Japanese
SP5607,Represent democratic.,Christopher Hamilton,Fear.,Pop,2023-06-10,164,56,65870184,English
SP5608,Tv kind.,Susan Jones,Administration.,Pop,2001-04-14,255,80,54598418,English
SP5609,Style value.,Benjamin Wagner,Low base.,Electronic,1995-10-14,254,35,39965969,Italian
SP5610,Government buy three.,Hannah Carey,Himself.,Classical,2001-08-05,170,7,84234223,English
SP5611,Like impact.,Joseph Sellers,Mean.,Pop,2003-07-30,177,3,40420235,English
SP5612,Decide world grow.,Tina White,Wife.,Pop,2007-03-13,316,75,24306853,English
SP5613,Open direction.,Johnathan Clark,Just.,Folk,2016-08-16,181,65,82726879,English
SP5614,Indeed image.,Kenneth Heath,They to.,Hip-Hop,2016-05-10,268,45,88235212,Korean
SP5615,Social low.,Kelsey Garcia,Later.,Hip-Hop,2022-10-21,213,42,30327418,English
SP5616,Let be center.,Thomas Stevens,See himself.,Pop,2014-06-26,275,67,52209459,French
SP5617,However day.,Patricia Parker,Their behavior.,Classical,2008-11-29,237,56,57741351,English
SP5618,Hot station receive sell.,Vanessa Turner,On.,Jazz,1994-12-25,232,37,5398008,English
SP5619,Finally shoulder oil.,Colleen Warner,Card.,Pop,2000-06-25,258,52,16943640,French
SP5620,Performance put.,Jason Gilbert,Do development.,Pop,2021-12-17,270,1,60146699,English
SP5621,Beautiful.,Taylor Wolfe,Animal skill.,Hip-Hop,2023-06-26,127,58,44599936,English
SP5622,Nice reason professional.,Shannon Rose,Body mention.,Classical,2017-02-21,221,35,35232934,English
SP5623,Life and.,Lindsey Brown,Bar.,Pop,2006-11-01,277,64,44520161,English
SP5624,Pattern he heavy.,Patrick Brennan,Blue.,Electronic,2009-11-12,127,64,52025668,English
SP5625,Say rate.,Jordan Vincent,See there.,Electronic,2010-08-22,300,28,22191114,Spanish
SP5626,Baby experience.,Shelley Chandler,Cell.,Pop,2006-06-20,149,29,93986167,Korean
SP5627,Number exist worker.,Marvin Brown,Smile.,Country,2022-06-03,197,23,85521491,Spanish
SP5628,Film.,Edward Walker,White marriage.,Pop,2013-04-06,321,26,35964756,English
SP5629,Dog mind.,Stuart Johnson,Whom everybody.,Folk,2019-08-09,154,64,7519039,English
SP5630,Still.,John Martin,Note figure.,Hip-Hop,1996-07-07,215,42,32837971,English
SP5631,Region measure.,Stephen Hoover IV,Behavior risk.,Electronic,2021-06-09,242,59,45721573,English
SP5632,Herself man.,Jamie Johnson,Surface player.,Jazz,2002-07-29,242,73,43609929,Korean
SP5633,Well your series throughout.,Lisa Frye,Key thank.,Classical,2015-08-30,216,8,3625880,English
SP5634,Discuss baby.,Lisa Solis,Hope customer.,Pop,2006-12-03,290,84,65394608,German
SP5635,Marriage one a.,Kelly Price,Heavy.,Folk,2020-01-22,184,95,50629670,English
SP5636,Paper hit.,Nicholas Gardner,Rich father.,Hip-Hop,1999-04-19,272,27,14692280,English
SP5637,Our sell occur.,Charles Benitez,Collection.,Pop,2011-12-20,265,34,65342252,Spanish
SP5638,Since tough seat sort.,Vanessa Robinson,Question.,Folk,2002-10-25,284,29,42053490,Japanese
SP5639,Quite coach.,Miss Stephanie Tucker,Many knowledge.,Pop,2024-04-30,182,58,42539933,English
SP5640,Learn administration low or.,Rachel Arellano,Against general.,Pop,2018-02-23,170,35,16411306,English
SP5641,Effect organization impact fact.,Alejandra Manning,Response.,Country,2001-09-13,108,86,33794587,English
SP5642,Outside mind writer.,Matthew Morrison,Degree.,Pop,1997-01-26,258,95,5211742,English
SP5643,Human join capital call.,Henry Crawford,Writer.,Pop,2012-05-20,185,28,76612142,English
SP5644,Four even old city.,Alex Wiley,Itself water.,Folk,1998-02-10,265,25,2152056,English
SP5645,School hot face speech.,Sean Tran,Along information.,Hip-Hop,2010-04-30,280,100,25789002,English
SP5646,Office entire what.,Mark Kent,Including.,Reggae,2021-09-13,247,71,12555886,French
SP5647,Unit citizen often.,Diana Solomon,These accept.,R&B,2017-12-09,265,85,39831433,English
SP5648,Bag question.,Christopher Bennett,With live.,Hip-Hop,2002-11-25,224,60,66934702,English
SP5649,Central necessary after leave.,Whitney Deleon,Write he.,Classical,2010-05-30,276,65,200554,English
SP5650,Tv without.,Kathleen Cooper,Hundred.,Jazz,2013-01-20,203,16,24391657,English
SP5651,Best data change.,Courtney Gonzalez,Exist.,Hip-Hop,2013-02-14,169,37,20746888,Spanish
SP5652,Property future.,Ryan Baird,Individual.,Hip-Hop,2024-09-16,242,89,96454376,English
SP5653,General tell modern.,Terri Robbins,Human.,Electronic,2002-07-30,208,92,1612621,Spanish
SP5654,Reach material save society.,Jordan Alvarez,Sing.,Electronic,2019-09-02,186,87,42641294,English
SP5655,These check today.,Paul Robertson,Full.,Electronic,2009-05-19,194,81,5132548,English
SP5656,Door election those.,Derek Elliott,Represent.,Pop,2023-08-15,197,77,17938541,English
SP5657,Daughter air.,Tyler Gill,Conference book.,R&B,2008-11-14,189,11,56978311,French
SP5658,Kid myself race.,Thomas Hickman,Image owner.,Hip-Hop,1997-12-09,291,90,90210410,English
SP5659,Describe risk explain.,William Gonzalez,Recently.,Hip-Hop,2018-10-06,252,39,96075722,Korean
SP5660,Local raise far near.,Ashley Tran,Front.,R&B,2007-01-11,180,34,63511360,English
SP5661,Include end.,Patty Jones,Choice to.,Jazz,2017-10-27,304,86,99774623,English
SP5662,Hotel use.,Sharon Murphy,Either.,Hip-Hop,2023-11-25,238,66,68652430,English
SP5663,Do memory.,Ana Pearson,Plan.,Jazz,2003-07-29,290,97,93048853,English
SP5664,Find eight fast.,Brian Young,Way.,Electronic,1996-01-06,271,4,96650081,English
SP5665,Newspaper baby.,Stephanie Brooks,Realize ability.,Pop,1997-06-02,216,7,80967084,Spanish
SP5666,Protect song.,Steven Freeman,Wrong arm.,Jazz,2019-02-19,193,51,99183949,Spanish
SP5667,Option maybe leg.,Sarah Walters,Of.,Electronic,2019-01-15,256,61,85582513,English
SP5668,Ask pass rule.,Michelle Baird,Against.,Hip-Hop,2003-03-20,272,88,68887567,English
SP5669,Product.,Rachel Matthews,Tree.,Electronic,2010-08-08,253,64,70525349,English
SP5670,Responsibility community score.,Melissa Hickman,International.,Pop,1997-02-10,277,86,67269140,English
SP5671,Process answer food.,Kathy Rose,Dark.,Electronic,2016-09-04,305,91,36342236,Italian
SP5672,Citizen check recently.,Henry Henry,Occur class.,Country,2020-10-04,215,19,6129116,English
SP5673,Senior right front.,Jeffrey Coleman,Challenge.,Hip-Hop,2016-01-12,163,81,3613888,Japanese
SP5674,Notice face.,Dustin Wright,Bank safe.,Electronic,1997-10-21,191,90,72014771,English
SP5675,Two anything nation.,Travis Torres,Career.,Country,2000-07-11,261,78,70251780,German
SP5676,Commercial career simple.,Victor Evans,Financial.,Folk,2017-06-15,217,82,46991289,English
SP5677,Site.,Donald Lee,Democratic set.,Folk,2003-02-07,252,30,66980202,English
SP5678,Actually ask rather.,Joshua Nguyen,They power.,Hip-Hop,2012-11-26,255,81,98095238,English
SP5679,Or kind future.,Nicole Singleton,Dinner course.,Electronic,1996-08-07,225,66,26338398,French
SP5680,Scene wonder.,Reginald Rodriguez,Bill.,Hip-Hop,1999-03-27,222,14,55902864,English
SP5681,Fly them account.,Cindy Cook,Pattern into.,Electronic,2001-11-16,284,4,28939763,Spanish
SP5682,Senior century then.,Elizabeth Campos,Say.,Pop,2004-06-20,152,44,26598160,English
SP5683,Military design.,Debra Hale,Dark.,Electronic,2013-03-31,204,40,75325204,Spanish
SP5684,Bring day.,Charles Mullins,People mouth.,R&B,1996-01-13,236,4,89977256,English
SP5685,Me early main.,Alexis Scott,Decision career.,Classical,1996-03-17,288,68,13372121,English
SP5686,Man goal.,Mark Hendricks,Nor summer.,Pop,2002-12-09,150,27,36478267,Spanish
SP5687,Nature seat window.,Tonya Villarreal,Expect.,Classical,1998-04-23,228,90,75808595,English
SP5688,Onto certain culture.,Marvin Henson,Machine describe.,Classical,2022-07-08,268,17,60987840,Japanese
SP5689,Especially have impact government.,Derrick Duarte,Medical.,Pop,2006-07-22,291,73,76530920,Spanish
SP5690,East use model.,Joshua Davenport,Most.,Electronic,2023-05-09,214,74,63822278,English
SP5691,Throw hear material.,Frank Brooks,How international.,Hip-Hop,2019-12-21,269,62,91721728,Italian
SP5692,Draw guy.,Heather Riggs,Seven detail.,Hip-Hop,2021-10-23,264,56,89993838,French
SP5693,Image late live.,Amanda Harrison,Like more.,Pop,2000-05-11,293,68,39597851,Japanese
SP5694,Suddenly.,Rachel Ellis,Happy.,Hip-Hop,2019-12-06,246,88,15136810,English
SP5695,Strategy everyone rich.,Samantha Atkinson,Interest.,Electronic,2010-09-25,297,31,60400001,English
SP5696,Between wide make.,Matthew Lawrence,Then.,Electronic,2008-08-21,257,97,28249346,Italian
SP5697,Build since camera.,Eric Armstrong,Race.,Pop,2020-09-08,263,67,8620908,English
SP5698,I.,Mitchell Brown,Reason.,Electronic,2022-09-21,196,13,24235875,Spanish
SP5699,Sound.,Stephen Curtis,Thank well.,Electronic,2009-01-26,190,10,64758733,English
SP5700,Rise sing.,Robert Osborne,Bed.,R&B,2003-11-02,153,72,74074795,English
SP5701,Business best.,Shawn Sanchez,World.,Hip-Hop,2020-12-04,271,28,4007387,English
SP5702,Memory mention want.,Anthony Meyer,Entire bring.,Folk,2003-07-27,253,33,75243543,English
SP5703,At later its.,Jaime Miles,Believe training.,Country,2021-11-24,146,61,76925661,English
SP5704,House word.,Lance Price,Tax energy.,Hip-Hop,2006-01-13,201,56,83067960,English
SP5705,Third movement.,Paul Shepard,Term address.,Country,2024-09-30,294,29,85227297,Spanish
SP5706,Major operation.,Perry Madden,Money sound.,Pop,2016-07-18,272,45,20203267,English
SP5707,City population.,Amanda Robinson,Machine.,Hip-Hop,2010-07-31,243,39,47788299,English
SP5708,Need anything trip.,Alex Buchanan,Strategy it.,Electronic,2008-03-14,201,44,11574738,English
SP5709,Read kid somebody.,Alyssa Hernandez,Follow.,Pop,2023-11-19,241,95,99288587,English
SP5710,Cell local.,Elizabeth Dean,Phone mouth.,Hip-Hop,2006-07-11,235,37,41675511,French
SP5711,Today ever.,Kayla Armstrong,Only foot.,Pop,2009-08-31,191,7,17500752,English
SP5712,Research off us.,James Nixon,Enough together.,Electronic,2005-11-01,212,39,80739024,English
SP5713,Crime try.,Kristina Benitez,Somebody.,Pop,2003-04-07,221,65,17284803,French
SP5714,Wonder weight instead.,Robert Mccann,Like.,Classical,2005-05-06,210,90,50754562,English
SP5715,Hotel five.,Chase Jacobs,Major maybe.,R&B,1996-08-10,322,93,35964239,English
SP5716,Cell impact happy.,Sheri Leonard,Chance act.,Pop,2006-07-28,295,75,91224546,English
SP5717,Table opportunity.,Cynthia Lopez,Bring.,Classical,2017-05-28,273,9,21162585,English
SP5718,Idea during the.,Omar Manning,Nearly across.,Pop,2006-06-17,296,25,42146292,English
SP5719,Never share low.,Tracy Williams,Seat.,Electronic,2016-07-25,217,42,15081292,English
SP5720,Usually effort up.,Sierra Baird,Case.,Pop,2006-08-12,241,8,73256109,English
SP5721,Wear whether.,Heather Salas,According.,Electronic,2010-01-19,210,85,29411597,English
SP5722,Six positive.,Lauren Henson,Lead billion.,Hip-Hop,2016-01-15,228,50,56833046,English
SP5723,Whole ask always.,Robert Mitchell,Piece number.,Folk,2001-07-27,264,19,99623448,English
SP5724,Part effort college.,Ricky Oliver,Onto industry.,Pop,2000-11-08,303,88,52378550,English
SP5725,Wall Republican.,Jenna Olson MD,Child government.,Pop,1997-03-02,227,80,2559800,English
SP5726,Figure southern.,John Fox,Tax decade.,Electronic,2001-06-27,214,2,19171946,English
SP5727,Class write.,Aaron Patterson,Throw day.,Reggae,1999-07-04,186,35,39815277,German
SP5728,Suddenly authority.,Jeffrey Smith,Under.,Pop,2016-02-21,247,74,26701695,German
SP5729,Assume room.,Gregory Clark,See child.,Classical,2018-12-08,311,6,3178828,English
SP5730,Heart capital.,Eric Fisher,Recently indeed.,Electronic,2010-06-29,229,3,10494194,Korean
SP5731,Treatment drop trip.,Andrea Oneal,Training bag.,Pop,2006-03-04,203,93,19331593,English
SP5732,Wall bar front.,Patrick Graves,Few.,Pop,2004-09-03,287,99,66358509,English
SP5733,Stand plant.,Lisa Ellis,Picture father.,Electronic,2002-10-26,184,66,8732330,English
SP5734,Challenge when.,Stephen Mcdowell,Resource.,Electronic,2006-10-12,231,68,20314246,English
SP5735,Case ever lay.,Carol Jensen,Door.,Electronic,2016-03-02,211,92,93545313,English
SP5736,Culture write move.,Jean Strickland DDS,Even turn.,Jazz,1997-10-23,307,73,47007609,English
SP5737,Author later evening.,Victoria Lee,About.,Electronic,2024-09-16,248,50,29106544,English
SP5738,Sound nice change.,Denise Richard,Yard property.,Hip-Hop,2016-02-25,201,53,35508602,Spanish
SP5739,Manage mind money.,Robert Cox,Someone never.,Electronic,2015-02-07,340,42,8500834,English
SP5740,Physical experience.,Bethany Jenkins,Perhaps address.,Pop,2004-06-10,306,8,69279502,English
SP5741,Opportunity argue.,Laurie Mcdaniel,South.,Hip-Hop,2014-05-22,313,50,79436538,English
SP5742,Film million or.,Morgan Steele,Show.,Electronic,2022-03-26,214,81,43429122,English
SP5743,Modern.,Kristin Ortiz,Box type.,Pop,2012-03-11,234,27,24233774,English
SP5744,Race left.,Chad Johnson,Early.,Electronic,2012-11-23,168,97,17000073,Korean
SP5745,Could anything think.,Tiffany Jones,Glass by.,Pop,2020-06-06,281,54,63595285,French
